relative_path,filename,parent_label,species_label,sha256,width,height,exact_duplicate_group,near_duplicate_group,source_group,exact_existing_match,strict_existing_classification,frozen_test_leakage_status,species_label_conflict,provenance_status,license_status,technical_filter_survivor,resolution_status,reason
Non-Venomous/Common Sand Boa/DSC_0023r.jpg,DSC_0023r.jpg,Non-Venomous,Common Sand Boa,2f0dfa49e233ea9dce696395900de2a296c2f18bae2d98eaa7204310164fd87d,602,400,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Sand Boa/econf.jpg,econf.jpg,Non-Venomous,Common Sand Boa,cc305a6d504f9a3665cd093c5500618ad71027028fe5bdc65d9fe4aeac9b1195,449,240,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Sand Boa/econmfj.jpg,econmfj.jpg,Non-Venomous,Common Sand Boa,b1b6048e124e7f60c5000bdc2a993f0cea1a43dfcc31360e0c55cbe883fbad59,372,288,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Sand Boa/ejpersic.jpg,ejpersic.jpg,Non-Venomous,Common Sand Boa,0f127f34f4c205db7cf633398c6df9f114e746adeff8c7de3000b99894560f75,400,330,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Sand Boa/emm_m1.jpg,emm_m1.jpg,Non-Venomous,Common Sand Boa,2e91a0437ddfabc0c7d4c4a1f5da702440e479abdfcd0a5c12164f410ffb38ae,570,288,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Sand Boa/Eryx conicus.jpg,Eryx conicus.jpg,Non-Venomous,Common Sand Boa,3cc60afbad389c5319bd658edf993f1bb28b810a74e5378750415dda32033751,320,240,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Sand Boa/eryx_jayakari.jpg,eryx_jayakari.jpg,Non-Venomous,Common Sand Boa,ffb548b3249243b38b684b9fe05ae0d407021b4fdd15db300447c19e59b4327f,700,500,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Sand Boa/Eryx_jayakari_by_Omid_Mozaffari.jpg,Eryx_jayakari_by_Omid_Mozaffari.jpg,Non-Venomous,Common Sand Boa,f45d0b533ea119b1902097ae9fb14920ab671bc2afb733127c67820f0c7cf883,700,446,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Sand Boa/etatarf.jpg,etatarf.jpg,Non-Venomous,Common Sand Boa,cb9f505776b582f13d4383665121ff323cd65903f967dc64a22cb0a43b767016,459,288,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Sand Boa/etatarm.jpg,etatarm.jpg,Non-Venomous,Common Sand Boa,8f5014414c972314ca14b6a7a54cb0f091a81002f6a80e14d5ecbd1a03cd29d9,447,288,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Sand Boa/gongylophis_conicusl.jpg,gongylophis_conicusl.jpg,Non-Venomous,Common Sand Boa,dfe774bb4a08e2e4e66af22de21195d1896b27c329876cb8ba49179337d92f05,600,400,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Sand Boa/hqdefault.jpg,hqdefault.jpg,Non-Venomous,Common Sand Boa,af274a5881decd805689161d8e74e2eeba7c1870dc3ede7dab96ca2c9f15ee0a,480,360,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Sand Boa/ika-60455-reptiles-snake-eating-mouse-common-sand-boa-eryx-conicus-bfnr2f.jpg,ika-60455-reptiles-snake-eating-mouse-common-sand-boa-eryx-conicus-bfnr2f.jpg,Non-Venomous,Common Sand Boa,840e4fb7da5f011a17281e159d85da5e7acb2db9acff6cde22311b31551663c5,640,446,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Sand Boa/img2.jpg,img2.jpg,Non-Venomous,Common Sand Boa,8cb22d8ee00b30efc64c98d61f704bcf499a1388c7cc9d45d2502aeb191b5ae4,601,417,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Sand Boa/IMG_0860 copy.jpg,IMG_0860 copy.jpg,Non-Venomous,Common Sand Boa,e7ae96eff59a6fa87edf46f9ece6169c6fa45854f88bf6137bb4cfa65bc595a0,1000,740,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Sand Boa/img_4608.jpg,img_4608.jpg,Non-Venomous,Common Sand Boa,be52022f17aa52d1f45b9de3bdd13b7b12a3ebd2826946be590201f3bb5ed1bf,1200,1600,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Non-Venomous/Common Sand Boa/Javelin-sand-boa-dorsal-view.jpg,Javelin-sand-boa-dorsal-view.jpg,Non-Venomous,Common Sand Boa,3e300f6a6246b1789fa49eca6a98c066886ed01c2282becda72ea2d7662bae61,650,433,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Sand Boa/javelin-sand-boa.jpg,javelin-sand-boa.jpg,Non-Venomous,Common Sand Boa,b4fc03f1c5c567e2de854ec71f09edeba5c5cb89fe5a929369004081cc24e6a7,650,411,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Sand Boa/kenyan-sand-boa-burrowing.jpg,kenyan-sand-boa-burrowing.jpg,Non-Venomous,Common Sand Boa,bdec4b1b961806f3ff1b069ad9777547c02cee7212606d93df939844022f5aae,650,449,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Sand Boa/kenyan-sand-boa-subspecies-loveridgei.jpg,kenyan-sand-boa-subspecies-loveridgei.jpg,Non-Venomous,Common Sand Boa,cb05000e54dcb6f08c5176535e7c088bb4004802693f6efa19ec734aee33639f,650,433,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Sand Boa/kenyan-sand-boa-subspecies-loveridgei_001.jpg,kenyan-sand-boa-subspecies-loveridgei_001.jpg,Non-Venomous,Common Sand Boa,d01e260182affa0380beeea0c4783315190185aa3a89cc1b373be145a70d0bd5,650,433,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Sand Boa/kenyan-sand-boa.jpg,kenyan-sand-boa.jpg,Non-Venomous,Common Sand Boa,bad799123b1b78fc3c18164f0c0e57e10a899123ddd2199fbe33398360c8502c,518,288,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Sand Boa/kenyan.jpg,kenyan.jpg,Non-Venomous,Common Sand Boa,c1fecc4396e358e2c82515bc63dd387bb900ba4d6fda15f1aa0921bf5d4ca350,412,288,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Sand Boa/Photo-0187.jpg,Photo-0187.jpg,Non-Venomous,Common Sand Boa,b1ba93435ae40e41c9fdddc1bbb5b27a2d4c03d13920cad67539bda3b3f662d3,636,338,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Non-Venomous/Common Sand Boa/Red sand Boa.png,Red sand Boa.png,Non-Venomous,Common Sand Boa,685b48695c899fb647ff9a96491b0fca428070dc376384076ddcc633bc8f68ee,1094,882,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Sand Boa/red-sand-boa-eryx-johnii-non-venomous-common-c690b1.jpg,red-sand-boa-eryx-johnii-non-venomous-common-c690b1.jpg,Non-Venomous,Common Sand Boa,c8078c360a51517204c947452635f5f45076479525250a01b4ee56c163aaca2a,450,320,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Sand Boa/red-sand-boa-eryx-johnii-non-venomous-common-C690BE.jpg,red-sand-boa-eryx-johnii-non-venomous-common-C690BE.jpg,Non-Venomous,Common Sand Boa,184cf1922f924fb9877c5994a182442e83e370d1b947521c62a35a47ef6c67c1,1300,956,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Sand Boa/red-sand-boa-eryx-johnii-non-venomous-common-c6915g.jpg,red-sand-boa-eryx-johnii-non-venomous-common-c6915g.jpg,Non-Venomous,Common Sand Boa,f52376432afb6a7a441aa5ed3964520817cfee4fd2a52752c8c85e4b8e834240,450,320,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Sand Boa/red-sand-boa-eryx-johnii-non-venomous-common-saswad-maharashtra-india-G2A95R.jpg,red-sand-boa-eryx-johnii-non-venomous-common-saswad-maharashtra-india-G2A95R.jpg,Non-Venomous,Common Sand Boa,2c809efdd5b8e0054ed424198eb8c8d00ab7eb9bdddf1fed840b71486b938d53,1300,1064,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Sand Boa/red-sand-boa.jpg,red-sand-boa.jpg,Non-Venomous,Common Sand Boa,f2996837e13dac79444370d0dad3bbf60e15e8883f2f81f1d0ea0e529c1fecf2,556,417,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Sand Boa/Red_Sand_Boa_Eryx_johnii_by_Ashahar_alias_Krishna_Khan.jpg,Red_Sand_Boa_Eryx_johnii_by_Ashahar_alias_Krishna_Khan.jpg,Non-Venomous,Common Sand Boa,0ca7cae6d50c9a08af02c0575b9bc1de4e70c945279fe97ad3d3bd7310782eae,1200,900,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Sand Boa/rsf7-01.jpg,rsf7-01.jpg,Non-Venomous,Common Sand Boa,0325dd563b96880c17d5d731c1d3060454f3b8f69dddb021467309a9a70726e3,1600,1200,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Sand Boa/Russells_Boa.jpg,Russells_Boa.jpg,Non-Venomous,Common Sand Boa,55399395348e7c68ffc4489da0024ab6d77e60484dccb84abf8259d23172c14c,568,426,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Sand Boa/Sand_Boa.jpg,Sand_Boa.jpg,Non-Venomous,Common Sand Boa,036692d4f0cfb47dff9952261564fe3348fd6a6966d841fc3d5987b99a2505a7,300,249,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Sand Boa/sandboa1.jpg,sandboa1.jpg,Non-Venomous,Common Sand Boa,8b34005195882ab083f1c316714ebba1728c76d26660dedee7c0a990e419dd0a,855,642,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Sand Boa/sandboa2.jpg,sandboa2.jpg,Non-Venomous,Common Sand Boa,451cf84145a769dbb6111e3a7ab6226032efdc893f605bd74843ef54263d6056,855,642,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Sand Boa/snake-common-sand-boa-eryx-conicus-ET0CMG.jpg,snake-common-sand-boa-eryx-conicus-ET0CMG.jpg,Non-Venomous,Common Sand Boa,6b7f1edebd23ab524f3f138ac8daf1ee0e4535b410118d9baab3643df9ac764d,1300,956,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Sand Boa/unnamed.png,unnamed.png,Non-Venomous,Common Sand Boa,0a4ee8856677481a914eccc1450bd571b1da4ddf490e6f69924b913114a5b105,512,257,,,,False,FALSE_POSITIVE_PERCEPTUAL_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Sand Boa/whitakers-sandboa-eryx-whitakeri-non-venomous-common-a-medium-sized-AX2GTX.jpg,whitakers-sandboa-eryx-whitakeri-non-venomous-common-a-medium-sized-AX2GTX.jpg,Non-Venomous,Common Sand Boa,e7cf0ca04d3be0ad8268d83f590fe41e070e88f38dac932298fa95adbd72ebc0,1300,960,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Trinket/0431.jpeg,0431.jpeg,Non-Venomous,Common Trinket,052df5a2cf6dd25e3e561b68ba22c5d7d277e92a26d065cb258daea136648431,179,128,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Trinket/0582.jpeg,0582.jpeg,Non-Venomous,Common Trinket,8cce3b007df6752f146c099b95e00cd2c5a7424f98ba79bdcf42ba1d357ed6e4,1000,708,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Trinket/0821.jpeg,0821.jpeg,Non-Venomous,Common Trinket,f427383d7dbacfe093a1cdb0294b8bd64f464ac2864ad428dd78756e597c792d,192,128,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Trinket/1200px-Elaphe_quadrivirgata.JPG,1200px-Elaphe_quadrivirgata.JPG,Non-Venomous,Common Trinket,4d5d492cd49cb9f8702f80c029750ee676bbc1acd66276224fcb1f66916c5d31,1200,1200,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Trinket/14388445958.JPG,14388445958.JPG,Non-Venomous,Common Trinket,627dcaa8d95052c761af0df4ac32b8ae8a3f63f6d5ed7f6ad92b01034917549b,600,337,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Trinket/1438844596IMG_0396.JPG,1438844596IMG_0396.JPG,Non-Venomous,Common Trinket,558320779fab9a52e75f45a3ac784fad79b690ce273e32e0935db9eefad81999,600,337,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Common Trinket/1438844598IMG_0412.JPG,1438844598IMG_0412.JPG,Non-Venomous,Common Trinket,c185f0e706d987c6777007d715d2cd5cf225ba066b68d14e2540245d3e759cc0,600,337,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Non-Venomous/Common Trinket/15021341824_55f46f452d_m.jpg,15021341824_55f46f452d_m.jpg,Non-Venomous,Common Trinket,6137e39a0e0c78ea815da9ec60e55aa43b571bb00008bddc6ce014d5f27030b0,240,145,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
